ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,rid,intro,age,gender,hukou,IMC_1_1,IMC_1_2,IMC_1_4,IMC_1_5,IMC_1_6,income,education,work,party,info,imc_2_1,imc_2_2,imc_2_3,imc_2_4,imc_2_5,imc_2_6,imc_2_7,audit,list_intro,a_1,a_2,a_3,a_4,a_control,list_intro_1,a_1_1,a_2_1,a_3_1,a_4_1,season_1,season_2,season_3,season_4,a_treatment,fmc_a,list_intro_2,b_1,b_2,b_3,b_4,zodiac_1,zodiac_2,zodiac_3,zodiac_4,zodiac_5,zodiac_6,b_treatment,intro_list,b_1_1,b_2_1,b_3_1,b_4_1,placebo_1,placebo_2,b_placebo,intro_list_1,b_1_2,b_2_2,b_3_2,b_4_2,b_control,fmc_b,intro_list_2,c_1,c_2,c_3,c_4,c_sensitive,c_treatment,list_intro_3,c_1_1,c_2_1,c_3_1,c_4_1,c_control,list_intro_4,d_1,d_2,d_3,d_4,d_sensitive,d_treatment,list_intro_5,d_1_1,d_2_1,d_3_1,d_4_1,d_control,intro_list_3,e_1,e_2,e_3,e_4,e_sensitive,e_treatment,intro_list_4,e_1_1,e_2_1,e_3_1,e_4_1,e_control,intro_list_5,e_1_2,e_2_2,e_3_2,e_4_2,placebo_3,placebo_4,e_placebo,fmc_e,placebo_1_direct,placebo_2_direct,non_sens_direct,c_direct,d_direct,e_direct,sponsor,end,RO-BR-FL_64,RO-BR-FL_71,RO-BR-FL_10,RO-BR-FL_22,RO-BR-FL_77,RO-BR-FL_74,RO-BR-FL_44,RO-BR-FL_57,RO-BL-IMC_2,RO-BL-A_control,RO-BL-A_treatment,RO-BL-FMC_A,RO-BL-B_treatment,RO-BL-B_placebo,RO-BL-B_control,RO-BL-FMC_B,RO-BL-C_treatment,RO-BL-C_control,RO-BL-D_treatment,RO-BL-D_control,RO-BL-E_treatment,RO-BL-E_control,RO-BL-E_placebo,RO-BL-FMC_E,RO-BL-Direct_questions,DO-Q-fmc_a,DO-Q-fmc_b,DO-Q-fmc_e,LocationLatitude,LocationLongitude,LocationAccuracy
R_1CdqqXGl6YxmGtg,Default Response Set,27.201.75.253,2019-10-28T23:00:18Z,2019-10-28T23:10:54Z,NA,NA,NA,NA,1,0,5db7c756-a8cf-4098-03e5-63238c299274,1,31 到 40 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"50,000 到100,000 元",大学专科,政府和国有企事业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,某种程度上同意,强烈同意,某种程度上同意,强烈不同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,不想回答,不同意,不想回答,独立机构或大学,1,Audit,NA,A_treatment,B_placebo,NA,NA,D_treatment,E_treatment,info|imc_2_1|imc_2_4|imc_2_6|imc_2_5|imc_2_3|imc_2_2|imc_2_7,NA,list_intro|a_4|a_3|season_1|a_1|a_2|a_treatment,fmc_a,NA,intro_list|placebo_1|b_1|b_4|b_2|b_3|b_placebo,NA,fmc_b,NA,list_intro|c_1|c_4|c_2|c_3|c_control,list_intro|d_4|d_2|d_sensitive|d_3|d_1|d_treatment,NA,intro_list|e_4|e_sensitive|e_3|e_2|e_1|e_treatment,NA,NA,fmc_e,non_sens_direct|d_direct|placebo_1_direct|c_direct|e_direct,3|4|2|1|5,2|3|4|1|5,4|2|3|1|5,35.900604248046875,117.75189208984375,-1
R_1DXTYGopXrAUqMt,Default Response Set,112.64.68.93,2019-10-28T23:00:52Z,2019-10-28T23:11:57Z,NA,NA,NA,NA,1,0,5db7c742-8282-3a44-4524-7448819d1ab2,1,24 到 30 岁,女,城市户口,NA,NA,NA,有点感兴趣,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,强烈不同意,某种程度上同意,某种程度上不同意,某种程度上同意,强烈不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,3 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,3 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,NA,不同意,不同意,不想回答,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_placebo,NA,NA,D_control,E_placebo,info|imc_2_4|imc_2_1|imc_2_6|imc_2_3|imc_2_2|imc_2_5|imc_2_7,NA,list_intro|a_4|a_3|season_1|a_1|a_2|a_treatment,fmc_a,NA,intro_list|placebo_2|b_2|b_1|b_3|b_4|b_placebo,NA,fmc_b,NA,list_intro|c_4|c_1|c_2|c_3|c_control,NA,list_intro|d_1|d_3|d_2|d_4|d_control,NA,NA,intro_list|placebo_3|e_2|e_3|e_4|e_1|e_placebo,fmc_e,non_sens_direct|d_direct|placebo_2_direct|e_direct|c_direct,3|4|2|1|5,1|4|2|3|5,1|4|2|3|5,31.044906616210938,121.40121459960938,-1
R_3ewwFJEx2tC84jW,Default Response Set,27.192.11.143,2019-10-28T23:09:55Z,2019-10-28T23:13:42Z,NA,NA,NA,NA,1,0,5db7c951-0f94-5244-0fca-df9029898417,1,31 到 40 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,某种程度上同意,强烈同意,某种程度上同意,强烈同意,某种程度上同意,某种程度上不同意,是，我明白,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,1,NA,NA,NA,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,我们的国家应该建立更多的自然保护区。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,NA,1,Audit,NA,A_control,B_treatment,NA,NA,D_treatment,E_treatment,info|imc_2_7|imc_2_4|imc_2_6|imc_2_5|imc_2_2|imc_2_1|imc_2_3,list_intro|a_4|a_2|a_1|a_3|a_control,NA,fmc_a,list_intro|b_2|b_1|zodiac_3|b_4|b_3|b_treatment,NA,NA,fmc_b,NA,list_intro|c_4|c_1|c_2|c_3|c_control,list_intro|d_2|d_3|d_1|d_4|d_sensitive|d_treatment,NA,intro_list|e_2|e_3|e_1|e_4|e_sensitive|e_treatment,NA,NA,fmc_e,non_sens_direct|c_direct|placebo_1_direct|e_direct|d_direct,2|1|4|3|5,2|1|3|4|5,1|3|2|4|5,36.71000671386719,119.10189819335938,-1
R_SW8sl82fGml7lrH,Default Response Set,36.18.172.48,2019-10-28T23:10:47Z,2019-10-28T23:14:45Z,NA,NA,NA,NA,1,0,5db7c995-79d6-a330-943c-85c4dbd794d3,1,18 到 23 岁,男,城市户口,NA,NA,比较感兴趣,NA,NA,"100,000 元到200,000 元",大学本科,政府和国有企事业单位,不是党员,1,某种程度上同意,强烈同意,某种程度上同意,某种程度上不同意,某种程度上同意,某种程度上不同意,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,3 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,2 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,不同意,同意,同意,不同意,NA,1,empty,NA,A_treatment,B_placebo,NA,NA,D_control,E_control,info|imc_2_4|imc_2_3|imc_2_1|imc_2_2|imc_2_7|imc_2_5|imc_2_6,NA,list_intro|a_1|a_4|season_2|a_2|a_3|a_treatment,fmc_a,NA,intro_list|b_3|placebo_2|b_1|b_4|b_2|b_placebo,NA,fmc_b,NA,list_intro|c_1|c_2|c_3|c_4|c_control,NA,list_intro|d_1|d_2|d_3|d_4|d_control,NA,intro_list|e_2|e_1|e_4|e_3|e_control,NA,fmc_e,non_sens_direct|placebo_2_direct|d_direct|e_direct|c_direct,1|3|4|2|5,2|1|4|3|5,3|1|2|4|5,30.011001586914062,120.57150268554688,-1
R_1QcLQGzXGVAHt67,Default Response Set,218.205.55.103,2019-10-28T23:14:12Z,2019-10-28T23:18:01Z,NA,NA,NA,NA,1,0,5db7ca68-3c99-175e-06e1-2ceb109b8aae,1,24 到 30 岁,女,城市户口,NA,NA,比较感兴趣,NA,NA,"100,000 元到200,000 元",大学本科,政府和国有企事业单位,是党员,1,说不上同意或反对,说不上同意或反对,强烈同意,某种程度上同意,说不上同意或反对,某种程度上不同意,某种程度上不同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,2 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,NA,NA,NA,1,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,1  项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_treatment,NA,NA,D_treatment,E_treatment,info|imc_2_1|imc_2_6|imc_2_5|imc_2_7|imc_2_4|imc_2_3|imc_2_2,NA,list_intro|a_4|a_3|season_4|a_2|a_1|a_treatment,fmc_a,list_intro|b_4|b_2|zodiac_6|b_3|b_1|b_treatment,NA,NA,fmc_b,NA,list_intro|c_3|c_2|c_1|c_4|c_control,list_intro|d_1|d_4|d_sensitive|d_2|d_3|d_treatment,NA,intro_list|e_2|e_3|e_1|e_sensitive|e_4|e_treatment,NA,NA,fmc_e,non_sens_direct|e_direct|placebo_2_direct|c_direct|d_direct,4|1|2|3|5,4|3|2|1|5,3|2|4|1|5,29.878204345703125,121.54949951171875,-1
R_2CWyLJXMVbPJowF,Default Response Set,60.223.60.241,2019-10-28T23:11:35Z,2019-10-28T23:18:35Z,NA,NA,NA,NA,1,0,5db7c9bd-682e-b48a-66b9-5fa949f988f9,1,41 到 55 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"100,000 元到200,000 元",大学专科,政府和国有企事业单位,是党员,1,说不上同意或反对,某种程度上不同意,说不上同意或反对,某种程度上同意,某种程度上同意,说不上同意或反对,某种程度上不同意,是，我明白,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,3 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_control,B_placebo,NA,NA,D_treatment,E_control,info|imc_2_4|imc_2_3|imc_2_2|imc_2_5|imc_2_1|imc_2_7|imc_2_6,list_intro|a_2|a_3|a_1|a_4|a_control,NA,fmc_a,NA,intro_list|b_4|b_2|b_3|placebo_1|b_1|b_placebo,NA,fmc_b,intro_list|c_2|c_4|c_3|c_1|c_sensitive|c_treatment,NA,list_intro|d_4|d_1|d_3|d_2|d_sensitive|d_treatment,NA,NA,intro_list|e_3|e_2|e_1|e_4|e_control,NA,fmc_e,non_sens_direct|c_direct|e_direct|placebo_1_direct|d_direct,1|4|3|2|5,3|1|2|4|5,3|1|2|4|5,37.3721923828125,111.8057861328125,-1
R_pLeInP7S4QjGhQB,Default Response Set,115.171.228.198,2019-10-28T22:42:19Z,2019-10-28T23:21:22Z,NA,NA,NA,NA,1,0,5db7c317-3fe7-ee40-2dec-db97a1d19c70,1,41 到 55 岁,男,城市户口,特别感兴趣,NA,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,强烈同意,说不上同意或反对,某种程度上同意,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,1,NA,1 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,1,NA,NA,NA,NA,NA,2  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_treatment,NA,NA,D_control,E_control,info|imc_2_5|imc_2_6|imc_2_4|imc_2_2|imc_2_7|imc_2_1|imc_2_3,NA,list_intro|a_1|a_4|season_3|a_3|a_2|a_treatment,fmc_a,list_intro|b_1|b_2|zodiac_1|b_3|b_4|b_treatment,NA,NA,fmc_b,NA,list_intro|c_2|c_1|c_3|c_4|c_control,NA,list_intro|d_2|d_4|d_1|d_3|d_control,NA,intro_list|e_1|e_4|e_3|e_2|e_control,NA,fmc_e,non_sens_direct|placebo_1_direct|e_direct|d_direct|c_direct,1|2|3|4|5,3|1|4|2|5,1|3|4|2|5,39.928802490234375,116.38888549804688,-1
R_2AXtfWz13oN3Nq3,Default Response Set,223.150.56.93,2019-10-28T23:18:18Z,2019-10-28T23:22:21Z,NA,NA,NA,NA,1,0,5db7cb8e-ce54-bb38-d36a-2662c77fd6fc,1,31 到 40 岁,男,城市户口,NA,NA,比较感兴趣,NA,NA,"50,000 元以下",高中 (含中专),私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,某种程度上不同意,说不上同意或反对,某种程度上不同意,某种程度上不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,独立机构或大学,1,empty,NA,A_treatment,B_control,NA,NA,D_control,E_placebo,info|imc_2_3|imc_2_7|imc_2_4|imc_2_5|imc_2_2|imc_2_6|imc_2_1,NA,list_intro|a_2|a_4|season_4|a_1|a_3|a_treatment,fmc_a,NA,NA,intro_list|b_1|b_2|b_4|b_3|b_control,fmc_b,NA,list_intro|c_2|c_4|c_3|c_1|c_control,NA,list_intro|d_4|d_3|d_2|d_1|d_control,NA,NA,intro_list|e_2|placebo_3|e_4|e_3|e_1|e_placebo,fmc_e,non_sens_direct|e_direct|c_direct|placebo_1_direct|d_direct,3|4|2|1|5,4|2|3|1|5,2|3|4|1|5,29.046401977539062,111.67831420898438,-1
R_1eVICK4qWFZadqS,Default Response Set,219.155.16.224,2019-10-28T22:51:31Z,2019-10-28T23:24:45Z,NA,NA,NA,NA,1,0,5db7c52b-3b6a-f901-a5b2-503697e9b237,1,18 到 23 岁,女,城市户口,特别感兴趣,NA,NA,NA,NA,"50,000 元以下",大学本科,都不是,是党员,1,说不上同意或反对,强烈同意,某种程度上同意,说不上同意或反对,某种程度上同意,强烈不同意,强烈不同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,2 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,1,NA,NA,NA,NA,NA,3  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,3 项,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_treatment,NA,NA,D_control,E_placebo,info|imc_2_5|imc_2_1|imc_2_7|imc_2_6|imc_2_3|imc_2_2|imc_2_4,NA,list_intro|a_2|a_4|season_2|a_1|a_3|a_treatment,fmc_a,list_intro|b_4|b_2|zodiac_1|b_1|b_3|b_treatment,NA,NA,fmc_b,intro_list|c_2|c_3|c_4|c_sensitive|c_1|c_treatment,NA,NA,list_intro|d_4|d_3|d_1|d_2|d_control,NA,NA,intro_list|e_1|e_3|e_4|e_2|placebo_3|e_placebo,fmc_e,non_sens_direct|e_direct|d_direct|c_direct|placebo_2_direct,4|3|1|2|5,2|1|3|4|5,1|4|3|2|5,34.68359375,113.53250122070312,-1
R_1GKsBfdUZQKz7nd,Default Response Set,15.89.166.12,2019-10-28T22:56:52Z,2019-10-28T23:25:08Z,NA,NA,NA,NA,1,0,5db7c65e-b5da-f032-4ea7-841c0dc14795,1,41 到 55 岁,男,城市户口,NA,NA,NA,有点感兴趣,NA,"100,000 元到200,000 元",硕士及以上,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,某种程度上同意,某种程度上同意,说不上同意或反对,某种程度上不同意,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,不同意,不同意,独立机构或大学,1,empty,NA,A_control,B_placebo,NA,NA,D_treatment,E_control,info|imc_2_7|imc_2_6|imc_2_5|imc_2_4|imc_2_3|imc_2_1|imc_2_2,list_intro|a_1|a_3|a_4|a_2|a_control,NA,fmc_a,NA,intro_list|b_1|b_2|b_3|placebo_1|b_4|b_placebo,NA,fmc_b,intro_list|c_2|c_3|c_4|c_sensitive|c_1|c_treatment,NA,list_intro|d_4|d_sensitive|d_2|d_3|d_1|d_treatment,NA,NA,intro_list|e_4|e_1|e_3|e_2|e_control,NA,fmc_e,non_sens_direct|c_direct|placebo_1_direct|d_direct|e_direct,3|4|1|2|5,2|1|4|3|5,2|4|1|3|5,31.044906616210938,121.40121459960938,-1
R_2zovhypwnUyWLNK,Default Response Set,223.104.251.36,2019-10-28T23:21:39Z,2019-10-28T23:25:19Z,NA,NA,NA,NA,1,0,5db7cc33-1793-4385-e4bf-daa905d631f2,1,24 到 30 岁,女,城市户口,NA,非常感兴趣,NA,NA,NA,"200,000 元以上",大学本科,政府和国有企事业单位,是党员,1,说不上同意或反对,某种程度上同意,强烈同意,强烈同意,某种程度上同意,强烈不同意,强烈不同意,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,1,2 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,2 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,其他,1,empty,NA,A_treatment,B_placebo,NA,NA,D_treatment,E_treatment,info|imc_2_4|imc_2_5|imc_2_3|imc_2_7|imc_2_6|imc_2_2|imc_2_1,NA,list_intro|a_3|a_4|season_4|a_2|a_1|a_treatment,fmc_a,NA,intro_list|b_1|placebo_2|b_4|b_3|b_2|b_placebo,NA,fmc_b,intro_list|c_4|c_sensitive|c_3|c_1|c_2|c_treatment,NA,list_intro|d_3|d_1|d_4|d_sensitive|d_2|d_treatment,NA,intro_list|e_sensitive|e_2|e_3|e_1|e_4|e_treatment,NA,NA,fmc_e,non_sens_direct|c_direct|placebo_2_direct|d_direct|e_direct,2|4|1|3|5,2|4|3|1|5,2|4|3|1|5,29.556900024414062,106.5531005859375,-1
R_3rThTXJmBxVZajk,Default Response Set,61.49.113.2,2019-10-28T23:21:32Z,2019-10-28T23:28:15Z,NA,NA,NA,NA,1,0,5db7cc2a-415a-b4da-88ce-9328eb24060f,1,24 到 30 岁,男,城市户口,NA,非常感兴趣,NA,NA,NA,"100,000 元到200,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,强烈同意,强烈同意,某种程度上同意,某种程度上同意,某种程度上同意,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1 项,在我们国家，空气污染是一个重要的问题。,1,1,1,1,1,NA,NA,1,NA,NA,NA,5  项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,1,1,1,1,1,1,3 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_treatment,NA,NA,D_control,E_treatment,info|imc_2_6|imc_2_2|imc_2_1|imc_2_3|imc_2_5|imc_2_7|imc_2_4,NA,list_intro|a_4|a_1|season_2|a_3|a_2|a_treatment,fmc_a,list_intro|b_3|b_4|zodiac_3|b_1|b_2|b_treatment,NA,NA,fmc_b,NA,list_intro|c_2|c_3|c_4|c_1|c_control,NA,list_intro|d_1|d_4|d_2|d_3|d_control,intro_list|e_sensitive|e_2|e_4|e_1|e_3|e_treatment,NA,NA,fmc_e,non_sens_direct|c_direct|placebo_2_direct|e_direct|d_direct,3|4|2|1|5,3|1|4|2|5,3|1|4|2|5,39.928802490234375,116.38888549804688,-1
R_2v2JzNHWuHAjZNB,Default Response Set,202.102.181.37,2019-10-28T23:23:55Z,2019-10-28T23:28:23Z,NA,NA,NA,NA,1,0,5db7ccb9-ba92-8c5d-2ca6-c1f541bee194,1,31 到 40 岁,男,城市户口,NA,NA,NA,有点感兴趣,NA,"50,000 到100,000 元",大学本科,私营企业单位,不是党员,1,说不上同意或反对,强烈同意,某种程度上同意,某种程度上同意,说不上同意或反对,某种程度上同意,某种程度上不同意,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,政府就像是家长，应该告诉人民应该做什么。,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,政府为所有人提供优质的公共服务。,不同意,NA,同意,同意,同意,不同意,NA,1,empty,NA,A_control,B_control,NA,NA,D_treatment,E_control,info|imc_2_2|imc_2_4|imc_2_6|imc_2_7|imc_2_1|imc_2_3|imc_2_5,list_intro|a_3|a_4|a_2|a_1|a_control,NA,fmc_a,NA,NA,intro_list|b_3|b_1|b_2|b_4|b_control,fmc_b,NA,list_intro|c_1|c_2|c_4|c_3|c_control,list_intro|d_1|d_sensitive|d_2|d_4|d_3|d_treatment,NA,NA,intro_list|e_1|e_4|e_3|e_2|e_control,NA,fmc_e,non_sens_direct|c_direct|d_direct|e_direct|placebo_1_direct,3|2|1|4|5,2|1|4|3|5,4|2|1|3|5,36.79060363769531,118.06329345703125,-1
R_9TAdjBK4JTL3fc5,Default Response Set,223.104.90.127,2019-10-28T23:18:39Z,2019-10-28T23:29:22Z,NA,NA,NA,NA,1,0,5db7cb19-3b83-2498-a7d3-a6d3d08d4fc9,1,24 到 30 岁,男,城市户口,特别感兴趣,NA,NA,NA,NA,"50,000 到100,000 元",大学本科,私营企业单位,是党员,1,说不上同意或反对,某种程度上同意,某种程度上同意,说不上同意或反对,某种程度上同意,某种程度上不同意,说不上同意或反对,是，我明白,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,NA,NA,1 项,在我们国家，空气污染是一个重要的问题。,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,1,2 项,NA,NA,NA,NA,NA,NA,政府就像是家长，应该告诉人民应该做什么。,1,1,1,1,1,1,2 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1 项,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,2 项,政府为所有人提供优质的公共服务。,NA,不同意,同意,同意,同意,不同意,独立机构或大学,1,Audit,NA,A_treatment,B_placebo,NA,NA,D_control,E_placebo,info|imc_2_6|imc_2_2|imc_2_4|imc_2_7|imc_2_1|imc_2_3|imc_2_5,NA,list_intro|a_4|a_2|season_2|a_3|a_1|a_treatment,fmc_a,NA,intro_list|placebo_2|b_1|b_2|b_4|b_3|b_placebo,NA,fmc_b,intro_list|c_2|c_3|c_sensitive|c_4|c_1|c_treatment,NA,NA,list_intro|d_2|d_4|d_3|d_1|d_control,NA,NA,intro_list|placebo_3|e_3|e_4|e_2|e_1|e_placebo,fmc_e,non_sens_direct|c_direct|d_direct|placebo_2_direct|e_direct,3|4|1|2|5,2|3|1|4|5,3|2|1|4|5,22.813705444335938,108.31460571289062,-1
